measurement_name	peak_intensity	MF
AO_high_1_Segment13	107801.9	C17H19O6N1S0
AO_high_1_Segment13	63642.3	C14H23O8N1S0
AO_high_1_Segment13	95202.3	C16H17O7N1S0
AO_high_1_Segment13	105154.8	C13H21O9N1S0
AO_high_1_Segment13	179011.1	C17H21O6N1S0
AO_high_1_Segment13	67602.8	C15H15O8N1S0
AO_high_1_Segment13	274923.6	C16H19O7N1S0
AO_high_1_Segment13	224364.3	C17H23O6N1S0
AO_high_1_Segment13	68475.2	C14H13O9N1S0
AO_high_1_Segment13	189267.9	C15H17O8N1S0
AO_high_1_Segment13	413588.7	C16H21O7N1S0
AO_high_1_Segment13	109189.4	C17H25O6N1S0
AO_high_1_Segment13	321916.8	C15H19O8N1S0
AO_high_1_Segment13	267325.5	C16H23O7N1S0
AO_high_1_Segment13	102100.5	C14H17O9N1S0
AO_high_1_Segment13	242629.2	C15H21O8N1S0
AO_high_1_Segment13	79237.9	C16H25O7N1S0
AO_high_1_Segment13	99767.4	C18H33O5N1S0
AO_high_1_Segment13	138796.4	C14H19O9N1S0
AO_high_1_Segment13	71052.7	C18H19O6N1S0
AO_high_1_Segment13	109709.1	C15H23O8N1S0
AO_high_1_Segment13	72757.8	C16H27O7N1S0
AO_high_1_Segment13	101419.1	C17H17O7N1S0
AO_high_1_Segment13	111235.5	C14H21O9N1S0
AO_high_1_Segment13	111843.8	C18H21O6N1S0
AO_high_1_Segment13	65444.5	C19H25O5N1S0
AO_high_1_Segment13	68781.1	C13H19O10N1S0
AO_high_1_Segment13	177145.4	C17H19O7N1S0
AO_high_1_Segment13	196026.1	C18H23O6N1S0
AO_high_1_Segment13	70637.6	C15H13O9N1S0
AO_high_1_Segment13	119374.2	C16H17O8N1S0
AO_high_1_Segment13	373246.9	C17H21O7N1S0
AO_high_1_Segment13	131967.6	C18H25O6N1S0
AO_high_1_Segment13	66058.2	C15H15O9N1S0
AO_high_1_Segment13	275746.9	C16H19O8N1S0
AO_high_1_Segment13	346595.6	C17H23O7N1S0
AO_high_1_Segment13	75348.2	C18H27O6N1S0
AO_high_1_Segment13	114054.2	C15H17O9N1S0
AO_high_1_Segment13	368902.8	C16H21O8N1S0
AO_high_1_Segment13	177895.4	C17H25O7N1S0
AO_high_1_Segment13	67517	C18H15O7N1S0
AO_high_1_Segment13	192937.4	C15H19O9N1S0
AO_high_1_Segment13	223594	C16H23O8N1S0
AO_high_1_Segment13	81434.6	C17H27O7N1S0
AO_high_1_Segment13	70715.2	C18H31O6N1S0
AO_high_1_Segment13	71747.3	C14H17O10N1S0
AO_high_1_Segment13	228459.9	C15H21O9N1S0
AO_high_1_Segment13	101964.5	C16H25O8N1S0
AO_high_1_Segment13	86013.7	C18H33O6N1S0
AO_high_1_Segment13	73037.2	C14H19O10N1S0
AO_high_1_Segment13	116317.4	C18H19O7N1S0
AO_high_1_Segment13	108397.8	C15H23O9N1S0
AO_high_1_Segment13	96750	C19H23O6N1S0
AO_high_1_Segment13	70486.4	C16H27O8N1S0
AO_high_1_Segment13	66094.9	C24H27O2N1S0
AO_high_1_Segment13	90302.1	C17H17O8N1S0
AO_high_1_Segment13	87534.5	C14H21O10N1S0
AO_high_1_Segment13	199886.7	C18H21O7N1S0
AO_high_1_Segment13	65663.1	C15H25O9N1S0
AO_high_1_Segment13	108575.3	C19H25O6N1S0
AO_high_1_Segment13	74942.3	C16H15O9N1S0
AO_high_1_Segment13	198766.9	C17H19O8N1S0
AO_high_1_Segment13	64339.2	C14H23O10N1S0
AO_high_1_Segment13	385327.5	C18H23O7N1S0
AO_high_1_Segment13	81936.1	C19H27O6N1S0
AO_high_1_Segment13	93534.6	C16H17O9N1S0
AO_high_1_Segment13	416975.2	C17H21O8N1S0
AO_high_1_Segment13	258959.8	C18H25O7N1S0
AO_high_1_Segment13	80165.9	C15H15O10N1S0
AO_high_1_Segment13	224334.4	C16H19O9N1S0
AO_high_1_Segment13	64614.7	C20H19O6N1S0
AO_high_1_Segment13	411119	C17H23O8N1S0
AO_high_1_Segment13	150575.6	C18H27O7N1S0
AO_high_1_Segment13	70701.3	C15H17O10N1S0
AO_high_1_Segment13	329869.8	C16H21O9N1S0
AO_high_1_Segment13	209550.4	C17H25O8N1S0
AO_high_1_Segment13	67679	C18H29O7N1S0
AO_high_1_Segment13	76776.1	C20H37O5N1S0
AO_high_1_Segment13	119388.4	C15H19O10N1S0
AO_high_1_Segment13	277740.9	C16H23O9N1S0
AO_high_1_Segment13	82509.5	C17H27O8N1S0
AO_high_1_Segment13	70362.8	C18H17O8N1S0
AO_high_1_Segment13	146539.1	C15H21O10N1S0
AO_high_1_Segment13	130571.3	C19H21O7N1S0
AO_high_1_Segment13	114811.6	C16H25O9N1S0
AO_high_1_Segment13	74325.9	C20H41O5N1S0
AO_high_1_Segment13	74032.7	C17H15O9N1S0
AO_high_1_Segment13	112537.2	C18H19O8N1S0
AO_high_1_Segment13	111577.6	C15H23O10N1S0
AO_high_1_Segment13	232553.8	C19H23O7N1S0
AO_high_1_Segment13	80762.3	C20H27O6N1S0
AO_high_1_Segment13	114998.9	C17H17O9N1S0
AO_high_1_Segment13	306631.5	C18H21O8N1S0
AO_high_1_Segment13	73943.8	C15H25O10N1S0
AO_high_1_Segment13	286920	C19H25O7N1S0
AO_high_1_Segment13	193029	C17H19O9N1S0
AO_high_1_Segment13	421157.5	C18H23O8N1S0
AO_high_1_Segment13	180614	C19H27O7N1S0
AO_high_1_Segment13	67266.3	C16H17O10N1S0
AO_high_1_Segment13	382722.9	C17H21O9N1S0
AO_high_1_Segment13	353091.4	C18H25O8N1S0
AO_high_1_Segment13	77796	C19H29O7N1S0
AO_high_1_Segment13	143136.1	C16H19O10N1S0
AO_high_1_Segment13	402272.7	C17H23O9N1S0
AO_high_1_Segment13	160225.2	C18H27O8N1S0
AO_high_1_Segment13	232125.9	C16H21O10N1S0
AO_high_1_Segment13	227326.4	C17H25O9N1S0
AO_high_1_Segment13	69755.1	C15H19O11N1S0
AO_high_1_Segment13	73867.3	C19H19O8N1S0
AO_high_1_Segment13	262683.6	C16H23O10N1S0
AO_high_1_Segment13	95371.8	C20H23O7N1S0
AO_high_1_Segment13	78108.1	C17H27O9N1S0
AO_high_1_Segment13	89832.8	C15H21O11N1S0
AO_high_1_Segment13	167769.1	C19H21O8N1S0
AO_high_1_Segment13	148185.4	C16H25O10N1S0
AO_high_1_Segment13	138329.6	C20H25O7N1S0
AO_high_1_Segment13	114310.4	C18H19O9N1S0
AO_high_1_Segment13	71574.7	C15H23O11N1S0
AO_high_1_Segment13	326294.9	C19H23O8N1S0
AO_high_1_Segment13	70479.2	C16H27O10N1S0
AO_high_1_Segment13	141879.4	C20H27O7N1S0
AO_high_1_Segment13	73776.3	C18H35O8N1S0
AO_high_1_Segment13	65939.8	C17H17O10N1S0
AO_high_1_Segment13	301556.3	C18H21O9N1S0
AO_high_1_Segment13	424180.9	C19H25O8N1S0
AO_high_1_Segment13	102117.4	C20H29O7N1S0
AO_high_1_Segment13	147377.9	C17H19O10N1S0
AO_high_1_Segment13	501522.4	C18H23O9N1S0
AO_high_1_Segment13	227859	C19H27O8N1S0
AO_high_1_Segment13	70243.5	C20H31O7N1S0
AO_high_1_Segment13	69044.6	C22H39O5N1S0
AO_high_1_Segment13	265392.2	C17H21O10N1S0
AO_high_1_Segment13	397872.8	C18H25O9N1S0
AO_high_1_Segment13	87729.3	C19H29O8N1S0
AO_high_1_Segment13	95198.3	C16H19O11N1S0
AO_high_1_Segment13	374990.8	C17H23O10N1S0
AO_high_1_Segment13	206671.4	C18H27O9N1S0
AO_high_1_Segment13	136781.1	C16H21O11N1S0
AO_high_1_Segment13	93213.4	C20H21O8N1S0
AO_high_1_Segment13	210989.7	C17H25O10N1S0
AO_high_1_Segment13	101805.9	C21H25O7N1S0
AO_high_1_Segment13	78702.2	C18H29O9N1S0
AO_high_1_Segment13	111152.5	C22H45O5N1S0
AO_high_1_Segment13	95788	C19H19O9N1S0
AO_high_1_Segment13	107804.3	C16H23O11N1S0
AO_high_1_Segment13	218508.6	C20H23O8N1S0
AO_high_1_Segment13	97308.9	C17H27O10N1S0
AO_high_1_Segment13	109453.1	C21H27O7N1S0
AO_high_1_Segment13	179179.6	C19H21O9N1S0
AO_high_1_Segment13	79187.9	C16H25O11N1S0
AO_high_1_Segment13	284204.1	C20H25O8N1S0
AO_high_1_Segment13	105116.7	C21H29O7N1S0
AO_high_1_Segment13	121482.9	C18H19O10N1S0
AO_high_1_Segment13	390027.4	C19H23O9N1S0
AO_high_1_Segment13	269900	C20H27O8N1S0
AO_high_1_Segment13	75772.6	C21H31O7N1S0
AO_high_1_Segment13	261227	C18H21O10N1S0
AO_high_1_Segment13	456555.6	C19H25O9N1S0
AO_high_1_Segment13	137452.2	C20H29O8N1S0
AO_high_1_Segment13	76018.9	C17H19O11N1S0
AO_high_1_Segment13	427531.5	C18H23O10N1S0
AO_high_1_Segment13	293964.1	C19H27O9N1S0
AO_high_1_Segment13	80348.7	C20H31O8N1S0
AO_high_1_Segment13	181291.6	C17H21O11N1S0
AO_high_1_Segment13	68715.8	C21H21O8N1S0
AO_high_1_Segment13	363692.2	C18H25O10N1S0
AO_high_1_Segment13	119212.8	C19H29O9N1S0
AO_high_1_Segment13	232908.5	C17H23O11N1S0
AO_high_1_Segment13	106444.7	C21H23O8N1S0
AO_high_1_Segment13	239053	C18H27O10N1S0
AO_high_1_Segment13	66957.3	C22H27O7N1S0
AO_high_1_Segment13	83664	C23H47O5N1S0
AO_high_1_Segment13	80572.9	C16H21O12N1S0
AO_high_1_Segment13	126509.2	C20H21O9N1S0
AO_high_1_Segment13	144909.5	C17H25O11N1S0
AO_high_1_Segment13	158701.8	C21H25O8N1S0
AO_high_1_Segment13	66270.1	C18H29O10N1S0
AO_high_1_Segment13	72958.4	C22H29O7N1S0
AO_high_1_Segment13	112461.8	C19H19O10N1S0
AO_high_1_Segment13	80510.1	C16H23O12N1S0
AO_high_1_Segment13	243022.4	C20H23O9N1S0
AO_high_1_Segment13	83774.7	C17H27O11N1S0
AO_high_1_Segment13	226831	C21H27O8N1S0
AO_high_1_Segment13	79711.6	C22H31O7N1S0
AO_high_1_Segment13	76225.1	C21H43O7N1S0
AO_high_1_Segment13	192143.1	C19H21O10N1S0
AO_high_1_Segment13	382895.7	C20H25O9N1S0
AO_high_1_Segment13	127856.3	C21H29O8N1S0
AO_high_1_Segment13	71448	C18H19O11N1S0
AO_high_1_Segment13	392528.6	C19H23O10N1S0
AO_high_1_Segment13	346001.2	C20H27O9N1S0
AO_high_1_Segment13	80513.8	C21H31O8N1S0
AO_high_1_Segment13	154481.5	C18H21O11N1S0
AO_high_1_Segment13	462450.1	C19H25O10N1S0
AO_high_1_Segment13	197746.7	C20H29O9N1S0
AO_high_1_Segment13	306835	C18H23O11N1S0
AO_high_1_Segment13	67499.3	C22H23O8N1S0
AO_high_1_Segment13	329491.6	C19H27O10N1S0
AO_high_1_Segment13	71428.2	C20H31O9N1S0
AO_high_1_Segment13	101620	C17H21O12N1S0
AO_high_1_Segment13	286388.6	C18H25O11N1S0
AO_high_1_Segment13	76324.8	C22H25O8N1S0
AO_high_1_Segment13	129845.2	C19H29O10N1S0
AO_high_1_Segment13	198040.2	C24H49O5N1S0
AO_high_1_Segment13	103957.5	C17H23O12N1S0
AO_high_1_Segment13	115173.8	C21H23O9N1S0
AO_high_1_Segment13	166006.1	C18H27O11N1S0
AO_high_1_Segment13	116598.4	C22H27O8N1S0
AO_high_1_Segment13	101494.7	C20H21O10N1S0
AO_high_1_Segment13	73887	C17H25O12N1S0
AO_high_1_Segment13	201271.3	C21H25O9N1S0
AO_high_1_Segment13	80759.6	C18H29O11N1S0
AO_high_1_Segment13	263384.1	C20H23O10N1S0
AO_high_1_Segment13	249112.7	C21H27O9N1S0
AO_high_1_Segment13	106553.3	C22H31O8N1S0
AO_high_1_Segment13	132536.8	C19H21O11N1S0
AO_high_1_Segment13	394937.4	C20H25O10N1S0
AO_high_1_Segment13	208570	C21H29O9N1S0
AO_high_1_Segment13	66825.5	C18H19O12N1S0
AO_high_1_Segment13	291162.1	C19H23O11N1S0
AO_high_1_Segment13	418906.7	C20H27O10N1S0
AO_high_1_Segment13	103051.3	C21H31O9N1S0
AO_high_1_Segment13	95578.5	C18H21O12N1S0
AO_high_1_Segment13	376059.1	C19H25O11N1S0
AO_high_1_Segment13	172667.7	C20H29O10N1S0
AO_high_1_Segment13	134171.4	C18H23O12N1S0
AO_high_1_Segment13	66799.6	C22H23O9N1S0
AO_high_1_Segment13	274524	C19H27O11N1S0
AO_high_1_Segment13	68796.6	C20H31O10N1S0
AO_high_1_Segment13	128767.5	C25H51O5N1S0
AO_high_1_Segment13	89915.7	C21H21O10N1S0
AO_high_1_Segment13	153852	C18H25O12N1S0
AO_high_1_Segment13	118012.3	C22H25O9N1S0
AO_high_1_Segment13	124060.6	C19H29O11N1S0
AO_high_1_Segment13	80876.9	C23H29O8N1S0
AO_high_1_Segment13	135804.1	C21H23O10N1S0
AO_high_1_Segment13	112284.4	C18H27O12N1S0
AO_high_1_Segment13	184764.7	C22H27O9N1S0
AO_high_1_Segment13	86109.3	C23H31O8N1S0
AO_high_1_Segment13	268476.3	C21H25O10N1S0
AO_high_1_Segment13	195516.8	C22H29O9N1S0
AO_high_1_Segment13	83517.4	C23H33O8N1S0
AO_high_1_Segment13	195611.5	C20H23O11N1S0
AO_high_1_Segment13	317596.1	C21H27O10N1S0
AO_high_1_Segment13	129660.7	C22H31O9N1S0
AO_high_1_Segment13	79786.5	C19H21O12N1S0
AO_high_1_Segment13	336123.1	C20H25O11N1S0
AO_high_1_Segment13	260091.6	C21H29O10N1S0
AO_high_1_Segment13	76068.2	C22H33O9N1S0
AO_high_1_Segment13	156665.7	C19H23O12N1S0
AO_high_1_Segment13	319130.2	C20H27O11N1S0
AO_high_1_Segment13	130618.8	C21H31O10N1S0
AO_high_1_Segment13	208632.5	C19H25O12N1S0
AO_high_1_Segment13	204857	C20H29O11N1S0
AO_high_1_Segment13	70854	C21H19O11N1S0
AO_high_1_Segment13	85430.3	C18H23O13N1S0
AO_high_1_Segment13	71382.5	C22H23O10N1S0
AO_high_1_Segment13	159894.9	C19H27O12N1S0
AO_high_1_Segment13	100023.1	C23H27O9N1S0
AO_high_1_Segment13	81543.4	C20H31O11N1S0
AO_high_1_Segment13	69103.6	C24H31O8N1S0
AO_high_1_Segment13	156372.5	C22H25O10N1S0
AO_high_1_Segment13	115957	C23H29O9N1S0
AO_high_1_Segment13	68141.6	C24H33O8N1S0
AO_high_1_Segment13	128273.5	C21H23O11N1S0
AO_high_1_Segment13	223314.1	C22H27O10N1S0
AO_high_1_Segment13	148434.6	C23H31O9N1S0
AO_high_1_Segment13	219758.7	C21H25O11N1S0
AO_high_1_Segment13	254575.3	C22H29O10N1S0
AO_high_1_Segment13	81951.8	C23H33O9N1S0
AO_high_1_Segment13	118891.1	C20H23O12N1S0
AO_high_1_Segment13	345611.6	C21H27O11N1S0
AO_high_1_Segment13	155820.1	C22H31O10N1S0
AO_high_1_Segment13	227623.6	C20H25O12N1S0
AO_high_1_Segment13	225192.2	C21H29O11N1S0
AO_high_1_Segment13	105208.7	C22H33O10N1S0
AO_high_1_Segment13	80067.4	C19H23O13N1S0
AO_high_1_Segment13	225411.9	C20H27O12N1S0
AO_high_1_Segment13	67436.1	C24H27O9N1S0
AO_high_1_Segment13	104676.4	C21H31O11N1S0
AO_high_1_Segment13	102175.5	C19H25O13N1S0
AO_high_1_Segment13	82223.7	C23H25O10N1S0
AO_high_1_Segment13	137376	C20H29O12N1S0
AO_high_1_Segment13	80544.2	C24H29O9N1S0
AO_high_1_Segment13	70939.4	C19H27O13N1S0
AO_high_1_Segment13	141723.6	C23H27O10N1S0
AO_high_1_Segment13	78907.9	C20H31O12N1S0
AO_high_1_Segment13	99452.1	C24H31O9N1S0
AO_high_1_Segment13	134902.8	C22H25O11N1S0
AO_high_1_Segment13	185943.3	C23H29O10N1S0
AO_high_1_Segment13	105713.8	C21H23O12N1S0
AO_high_1_Segment13	243442.3	C22H27O11N1S0
AO_high_1_Segment13	165453.3	C21H25O12N1S0
AO_high_1_Segment13	257741.8	C22H29O11N1S0
AO_high_1_Segment13	97278.2	C23H33O10N1S0
AO_high_1_Segment13	229992.6	C21H27O12N1S0
AO_high_1_Segment13	162281.1	C22H31O11N1S0
AO_high_1_Segment13	74073.6	C23H35O10N1S0
AO_high_1_Segment13	101731.5	C20H25O13N1S0
AO_high_1_Segment13	183428	C21H29O12N1S0
AO_high_1_Segment13	94820.5	C22H33O11N1S0
AO_high_1_Segment13	98078.8	C20H27O13N1S0
AO_high_1_Segment13	76543	C24H27O10N1S0
AO_high_1_Segment13	91487.3	C21H31O12N1S0
AO_high_1_Segment13	110249.9	C23H25O11N1S0
AO_high_1_Segment13	77034.2	C20H29O13N1S0
AO_high_1_Segment13	107194.4	C24H29O10N1S0
AO_high_1_Segment13	79370.7	C21H33O12N1S0
AO_high_1_Segment13	143285.3	C23H27O11N1S0
AO_high_1_Segment13	118709.8	C24H31O10N1S0
AO_high_1_Segment13	68182.3	C25H35O9N1S0
AO_high_1_Segment13	131248.3	C22H25O12N1S0
AO_high_1_Segment13	210544.8	C23H29O11N1S0
AO_high_1_Segment13	85361.3	C24H33O10N1S0
AO_high_1_Segment13	197452	C22H27O12N1S0
AO_high_1_Segment13	181132.5	C23H31O11N1S0
AO_high_1_Segment13	73469	C24H35O10N1S0
AO_high_1_Segment13	93287.3	C21H25O13N1S0
AO_high_1_Segment13	171559.8	C22H29O12N1S0
AO_high_1_Segment13	109544.3	C23H33O11N1S0
AO_high_1_Segment13	141315.3	C21H27O13N1S0
AO_high_1_Segment13	136035.8	C22H31O12N1S0
AO_high_1_Segment13	79940.3	C23H35O11N1S0
AO_high_1_Segment13	111583.5	C21H29O13N1S0
AO_high_1_Segment13	70007.7	C25H29O10N1S0
AO_high_1_Segment13	76768	C22H33O12N1S0
AO_high_1_Segment13	71904.2	C26H33O9N1S0
AO_high_1_Segment13	71835.5	C20H27O14N1S0
AO_high_1_Segment13	70636	C21H31O13N1S0
AO_high_1_Segment13	97372.2	C25H31O10N1S0
AO_high_1_Segment13	75240	C23H25O12N1S0
AO_high_1_Segment13	125320.5	C24H29O11N1S0
AO_high_1_Segment13	94409	C25H33O10N1S0
AO_high_1_Segment13	100773	C23H27O12N1S0
AO_high_1_Segment13	150645.6	C24H31O11N1S0
AO_high_1_Segment13	83662.1	C25H35O10N1S0
AO_high_1_Segment13	103746	C22H25O13N1S0
AO_high_1_Segment13	156402.5	C23H29O12N1S0
AO_high_1_Segment13	105715	C24H33O11N1S0
AO_high_1_Segment13	109839.8	C22H27O13N1S0
AO_high_1_Segment13	130864.4	C23H31O12N1S0
AO_high_1_Segment13	78880.9	C24H35O11N1S0
AO_high_1_Segment13	117550.1	C22H29O13N1S0
AO_high_1_Segment13	89014.6	C23H33O12N1S0
AO_high_1_Segment13	101820.8	C22H31O13N1S0
AO_high_1_Segment13	69675.1	C24H25O12N1S0
AO_high_1_Segment13	90891.7	C25H29O11N1S0
AO_high_1_Segment13	78994.8	C24H27O12N1S0
AO_high_1_Segment13	128171.4	C25H31O11N1S0
AO_high_1_Segment13	117419	C24H29O12N1S0
AO_high_1_Segment13	116747.5	C25H33O11N1S0
AO_high_1_Segment13	105978.9	C23H27O13N1S0
AO_high_1_Segment13	141259.5	C24H31O12N1S0
AO_high_1_Segment13	89308.1	C25H35O11N1S0
AO_high_1_Segment13	140875.9	C23H29O13N1S0
AO_high_1_Segment13	108012.5	C24H33O12N1S0
AO_high_1_Segment13	115661.2	C23H31O13N1S0
AO_high_1_Segment13	70381.8	C24H35O12N1S0
AO_high_1_Segment13	86382.2	C22H29O14N1S0
AO_high_1_Segment13	77550.8	C23H33O13N1S0
AO_high_1_Segment13	69232.1	C22H31O14N1S0
AO_high_1_Segment13	80448.4	C26H31O11N1S0
AO_high_1_Segment13	88289.9	C25H29O12N1S0
AO_high_1_Segment13	89778.5	C26H33O11N1S0
AO_high_1_Segment13	95859.7	C24H27O13N1S0
AO_high_1_Segment13	119700.3	C25H31O12N1S0
